Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
36.0,0.8691560643892732,0.8872908372667421,-0.7632861041785816,0.037937835447602,0.6833289928110694,-0.2093138195793615,1.0729780477660118,2.3638724946193608,-0.7859860326349823,-1.3810446031537749,0.3038185956048757,0.7215625051261435,-0.2308663738447689,1.4532606633210343,-1.3386057997232488,0.6929186230316111,-0.6058608207588934,1.7193779062072967,1.9925153531681183,-0.7666565877833479,-0.5495571359085801,0.8595878869798019,-0.3871306497895146,-0.0454112179322382,0.0253884205424101,-1.9196731561976563,-0.0138377460942372,-0.6897277740641738,0.4312338697915578
81.0,-0.4719318657894334,1.088950596967366,0.0642800190954627,-1.077744777929306,-0.7153037092599682,0.6795977489346758,-0.7303666317171367,0.2164585895819748,0.0455718399038137,-0.6516003476058171,2.1439440893253257,0.6339190223180112,-2.025142586657607,0.1864543147694276,-0.661786464768388,0.852433334796224,-0.7925207384327007,-0.114736441466899,0.5049872789804571,0.8657551941701215,-1.2002964070557762,-0.3345012358409484,-0.4749453111609562,-0.6533292325737119,1.7654542402810969,0.4049817109609555,-1.2608839543350452,0.917861947054776,0.0618084606892226
66.0,0.1058944531152342,0.5844129804724842,1.976440584515485,-1.5642416117110514,1.617212574968624,0.1043559375232129,-0.8987840483231282,-1.3303136257389898,-0.1891203907770335,0.9216501119244592,-0.1275491203775342,1.5111549302473477,-1.4511756900515589,-0.0120889478460545,-1.252393444413119,0.3636318826249679,0.8868873900973003,-0.4207617936810532,-2.6042138566271342,0.1989481467964945,0.4367385517335095,0.4042947549616976,1.235782191822154,-1.0710536796490489,0.6802161054504494,1.192507512477975,-1.7785875840065168,0.3196518259189772,0.172523876946362
30.0,-0.0660797986473165,-1.211016199762457,-0.6518361078021592,0.047398671316414,-0.8604133652839524,-0.3845555442298253,1.0062928092144403,-0.5768918695231487,0.8356921120651418,-1.129706854657618,0.5298041779152828,1.4415686206579004,-2.4716445001272893,-0.7968952554704768,0.57707212718054,-0.2030453860429927,0.3711458733713088,-0.6039851867158206,0.0865897874728999,-0.1556772353920794,1.1677820616598074,0.2544208433012131,0.3376026620752022,-0.4118769661224674,-0.4876062240724935,-0.4325581878196209,0.3944521423782968,-0.4209844808202629,0.7511771369540428
21.0,-0.0548940006162863,0.2855540748576569,0.5211224283793383,0.645215585950057,0.5556044660034485,0.0895806812552488,-0.1973384203073261,-0.1512732836535117,-0.194908280352681,1.1337700968670643,0.5935567222808619,-2.94038863466428,0.655900776529761,0.1947361947187748,-0.0187087564458974,-0.3885184530888858,1.1241127199860137,0.9475264621228578,-0.7728776678236091,0.4070522871245351,-0.971656734541286,-1.3796181647889303,-0.6267172245899651,0.8623934723827588,0.9531250453760868,0.513085420097293,0.7250957868479971,0.5161782871149584,0.1187090955091114
17.0,-1.3719011429313563,-1.6135613978767411,1.4711703274936083,-0.2093236771518661,-0.6690727386599166,1.0399046873960764,-0.6056155397368641,1.826009713546936,0.6779258713392691,-0.4879114081457026,2.1573082132655035,-0.6057149230033384,0.742095372009307,0.2992925804064919,1.301741289398798,1.561511196726853,0.0320041490657666,-0.7534178703461835,0.4599721429391164,-0.6777153697521061,2.013387247526623,0.1365353310827374,-0.3653215513121087,0.1846803058649084,-1.3471262895296965,-0.9716140385106516,1.2004139079444254,-0.6568942789713957,0.4338439228552442
43.0,-0.8084936028931876,-0.5017570435845365,0.915402117702074,0.3287511096596844,-0.5297602037670388,0.5132674331133561,0.0970775493480403,0.9686449905328892,-0.7020530938773524,-0.3276621465977682,-0.3921081531321576,-1.4635149481321186,0.296120277064576,0.2610552721798893,0.0051134566424608,-0.2345871333751469,-1.4153707420504142,-0.420645322765359,-0.3427145165267695,-0.8022772692216189,-0.1612857116660091,0.4040508568145384,1.8861859012105304,0.1745778128318389,0.2575503907227643,-0.0744459157661672,-1.9187712152990413,-0.0265138754492168,0.8345717902556277
99.0,0.4933179008808892,0.1848361236948739,-0.8583577801812136,0.7003098794089914,-0.5756378262377739,0.1220098146453614,2.5600845382687947,-0.0960598997246498,1.1492733262856758,-0.7031764251258874,-0.0349884904969617,1.77080063563551,-0.6269670577877674,1.8124485579969287,0.7077519354554754,-0.5624667758942676,0.632407739055521,0.97255444962673,0.6218099622171964,-1.5702247198904564,-0.7271371758248686,-0.2475186355515047,-0.0744334291000462,0.620672097550678,0.1777010009332538,-1.3353443587101013,0.3801978510059632,0.6105857452838231,0.2124472771954729
52.0,0.6901439917111125,-0.4012204718858362,0.2240924818104167,0.0125924007817948,0.0976760985488317,-0.7730097838554665,0.0245101742589427,0.4979982912454497,1.4511436077950417,0.9592708260852068,2.1531824575115563,-0.7673475628880495,0.8723206367206782,0.1833420057383517,2.1898029332176723,-0.8082982853551515,-0.8397218421807761,-0.5993926454440222,-2.123895724309807,-0.525755021680761,-0.759132661553698,0.1503937864762076,0.3417559757771594,1.8761708392158865,0.9504238381860504,-0.5769036556624031,-0.898414671348358,0.4919191715065057,0.9680763814507336
1.0,-0.5227230205190395,1.0490092258368893,-0.7043436905427592,-1.4084612963635597,-1.5566291735239035,0.6060099513456396,-1.280429352496283,1.7547941819843649,-2.081929407883722,1.6964563682900382,0.2110174672026184,-0.0967131118703923,-0.5449190868089497,0.3991361143520708,-0.0376347024248483,1.1033018820165217,0.1142276486620396,0.1503017614618776,-0.3636122122138558,-0.0569456237210674,0.3078017688920592,-1.7101683926566256,-1.348185422105713,0.743264094022715,0.1708654381279418,-0.1839833363526791,0.0184339330653931,0.347581705361671,0.0556055216804606
